id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,Entire home/apt,Hotel room,Private room,Shared room,neighbourhood_labels
36389208,398,2,0,0.0,364,7,1,0,0,0,3
36390248,72,2,12,1.5,264,3,0,0,1,0,3
36391622,137,10,7,0.82,339,1,1,0,0,0,3
36392253,348,3,3,0.38,179,1,1,0,0,0,3
36394910,82,2,0,0.0,86,3,0,0,1,0,9
36403725,149,1,2,0.26,364,1,0,0,1,0,3
36407885,177,1,0,0.0,0,22,1,0,0,0,9
36409467,122,4,1,0.16,107,2,1,0,0,0,3
36409655,348,3,6,0.77,268,1,1,0,0,0,3
36412670,94,1,25,2.43,189,1,1,0,0,0,3
36415559,599,1,1,0.09,365,5,0,0,0,1,6
36416192,553,3,0,0.0,0,1,1,0,0,0,3
36419024,188,6,13,1.53,233,1,1,0,0,0,3
36421451,232,2,0,0.0,90,4,1,0,0,0,3
36421839,199,2,0,0.0,363,1,1,0,0,0,3
36422543,66,1,17,1.65,88,1,0,0,1,0,3
36424563,1101,1,0,0.0,0,2,1,0,0,0,3
36427812,100,1,0,0.0,0,1,0,0,1,0,8
36430060,583,2,16,1.96,0,1,1,0,0,0,3
36438334,148,1,1,0.21,49,2,0,0,1,0,3
36439893,44,1,17,1.68,65,1,0,0,0,1,8
36442485,209,2,2,0.25,66,3,0,0,0,1,6
36444520,88,4,4,0.5,83,4,1,0,0,0,9
36444522,199,2,10,1.21,180,1,1,0,0,0,3
36445162,108,1,1,0.13,365,2,0,0,1,0,8
36445358,247,2,3,0.37,365,3,0,0,1,0,6
36446064,70,1,2,0.25,365,2,0,0,1,0,8
36446105,302,2,0,0.0,365,5,1,0,0,0,6
36447719,599,1,0,0.0,365,5,0,0,0,1,6
36447981,400,1,0,0.0,1,5,0,0,0,1,6
36448192,302,1,1,0.09,364,5,0,0,1,0,6
36448735,162,2,6,1.3,0,1,1,0,0,0,9
36449339,138,3,11,1.09,112,1,1,0,0,0,3
36451722,100,3,2,0.25,60,5,0,0,1,0,9
36451798,198,1,2,0.24,0,22,0,0,1,0,6
36452069,100,1,2,0.31,179,5,0,0,1,0,9
36467071,94,2,24,2.32,22,6,0,0,1,0,3
36467410,122,2,4,0.83,47,6,0,0,1,0,3
36467515,198,3,11,1.07,251,1,1,0,0,0,5
36478686,698,7,1,0.21,86,3,1,0,0,0,6
36478991,100,10,5,0.47,0,1,0,0,1,0,3
36486235,352,3,6,0.64,363,1,1,0,0,0,6
36486577,82,1,5,0.79,6,1,0,0,1,0,3
36486768,94,2,12,1.9,360,2,0,0,1,0,3
36490048,282,2,0,0.0,333,2,1,0,0,0,3
36505047,94,1,7,0.7,29,3,0,0,1,0,3
36506244,83,1,26,2.71,98,1,1,0,0,0,3
36507048,264,2,1,0.09,88,2,1,0,0,0,6
36510465,198,2,24,2.32,251,1,1,0,0,0,9
36514248,121,3,4,0.5,180,2,0,0,1,0,6
36515496,76,1,9,0.84,365,1,0,0,1,0,2
36518363,247,3,1,0.11,365,1,0,0,1,0,6
36519442,232,5,0,0.0,0,2,1,0,0,0,3
36521094,138,2,8,1.31,92,1,1,0,0,0,3
36521879,249,3,13,1.41,132,1,1,0,0,0,3
36523461,451,1,0,0.0,365,24,1,0,0,0,6
36524479,49,1,0,0.0,179,1,0,0,1,0,0
36525166,60,1,2,0.41,145,2,0,0,1,0,3
36526161,498,1,1,0.13,280,3,1,0,0,0,3
36545206,183,5,0,0.0,365,6,1,0,0,0,3
36547398,93,1,10,0.93,178,2,0,0,1,0,6
36549479,1106,6,0,0.0,179,8,1,0,0,0,3
36550915,498,2,1,0.34,0,3,1,0,0,0,6
36551113,149,1,1,0.12,0,1,1,0,0,0,3
36553553,702,5,8,0.91,128,1,1,0,0,0,3
36561578,1161,2,1,0.22,0,13,1,0,0,0,9
36567610,247,2,1,0.13,90,2,1,0,0,0,6
36582634,76,1,88,8.49,20,1,0,0,1,0,4
36585360,751,5,1,0.12,179,1,1,0,0,0,6
36585416,249,2,9,1.07,114,1,1,0,0,0,3
36587269,94,2,2,0.24,0,2,0,0,1,0,3
36589750,183,2,6,0.59,0,1,1,0,0,0,3
36591344,249,4,2,0.19,180,1,1,0,0,0,3
36591699,97,1,16,1.62,2,2,0,0,1,0,9
36594328,198,2,0,0.0,363,3,1,0,0,0,6
36594365,259,3,2,0.25,365,2,1,0,0,0,5
36596454,348,7,0,0.0,61,1,1,0,0,0,3
36599361,803,2,9,0.87,81,1,1,0,0,0,6
36599676,271,2,1,0.1,180,6,1,0,0,0,3
36599837,88,1,4,0.52,90,1,0,0,1,0,3
36600801,88,3,8,0.81,105,1,1,0,0,0,3
36602871,348,15,5,0.63,365,1,1,0,0,0,3
36620027,100,2,17,1.76,46,1,1,0,0,0,3
36621927,71,3,0,0.0,90,11,1,0,0,0,6
36631748,500,2,23,2.16,95,1,1,0,0,0,9
36634799,550,5,11,1.22,180,1,1,0,0,0,6
36635097,72,4,0,0.0,0,1,0,0,1,0,3
36636569,140,1,1,0.12,19,1,0,0,1,0,6
36637933,247,2,2,0.25,179,2,1,0,0,0,6
36639821,133,2,4,0.41,159,1,1,0,0,0,3
36639938,302,2,3,0.38,362,8,1,0,0,0,5
36644211,348,3,0,0.0,0,3,1,0,0,0,3
36654008,149,3,6,0.57,328,3,1,0,0,0,3
36655928,77,2,0,0.0,0,1,0,0,1,0,3
36658124,577,4,0,0.0,83,6,1,0,0,0,9
36662662,302,2,8,0.96,157,2,1,0,0,0,6
36664072,302,4,3,0.38,359,1,1,0,0,0,8
36664368,277,2,2,0.37,364,7,1,0,0,0,3
36664942,99,1,2,0.25,365,1,0,0,1,0,6
36666857,59,2,6,0.75,0,1,0,0,1,0,9
36667873,65,7,0,0.0,364,4,0,0,1,0,8
36670426,160,2,47,4.58,324,1,1,0,0,0,3
36672547,72,1,3,0.34,364,1,0,0,0,1,3
36676177,1067,3,0,0.0,89,13,1,0,0,0,9
36676568,398,2,0,0.0,0,1,1,0,0,0,6
36678546,155,1,2,0.41,364,5,0,0,1,0,9
36690667,44,7,0,0.0,89,11,1,0,0,0,6
36697308,171,3,3,0.33,278,17,1,0,0,0,3
36697404,360,3,3,0.55,0,1,1,0,0,0,5
36697948,548,2,4,0.39,364,1,1,0,0,0,9
36700377,77,1,0,0.0,144,2,0,0,1,0,3
36701765,1100,2,0,0.0,365,2,1,0,0,0,3
36701974,1100,2,0,0.0,364,2,0,0,1,0,3
36702809,88,1,25,2.45,345,1,1,0,0,0,6
36712053,465,2,8,1.0,358,1,1,0,0,0,9
36719530,103,3,1,0.13,365,1,0,0,1,0,6
36721712,99,3,5,0.5,173,9,1,0,0,0,9
36722782,71,3,5,0.49,14,1,1,0,0,0,3
36727666,188,3,15,1.44,173,1,1,0,0,0,3
36727743,319,3,0,0.0,179,1,1,0,0,0,3
36727808,286,3,1,0.09,351,2,1,0,0,0,5
36728037,802,1,1,0.13,0,2,1,0,0,0,3
36730035,171,4,5,0.63,0,1,1,0,0,0,9
36730820,151,4,0,0.0,179,20,1,0,0,0,3
36730918,249,4,0,0.0,269,4,1,0,0,0,3
36733283,77,1,17,1.84,175,1,0,0,1,0,6
36736239,149,2,1,0.13,179,13,0,0,1,0,9
36737269,59,1,4,0.45,0,1,0,0,1,0,8
36751290,71,3,6,0.67,74,2,0,0,1,0,6
36752312,803,2,2,0.2,179,1,1,0,0,0,9
36754922,50,1,18,1.76,323,3,0,0,1,0,3
36755763,448,8,2,0.26,362,1,1,0,0,0,3
36757342,249,4,2,0.41,363,1,1,0,0,0,3
36762801,97,2,7,0.87,60,5,0,0,1,0,9
36763232,49,1,2,0.22,364,1,0,1,0,0,8
36765031,199,3,2,0.42,90,1,1,0,0,0,3
36766769,348,3,2,0.19,0,1,1,0,0,0,9
36768882,200,2,1,0.12,0,1,0,0,0,1,9
36768901,160,4,0,0.0,362,1,1,0,0,0,3
36773263,110,1,56,5.37,362,1,1,0,0,0,3
36774085,155,4,3,0.31,0,1,1,0,0,0,1
36779479,198,1,27,2.66,84,1,1,0,0,0,5
36787726,299,3,0,0.0,363,2,1,0,0,0,3
36792567,199,4,3,0.39,0,1,1,0,0,0,3
36793055,448,5,0,0.0,0,1,1,0,0,0,3
36794159,88,2,6,0.85,191,1,1,0,0,0,3
36797299,89,1,2,0.25,0,1,0,0,1,0,3
36803717,94,3,1,0.12,0,3,0,0,1,0,9
36806228,220,4,8,0.98,177,2,1,0,0,0,3
36806255,398,2,0,0.0,365,2,1,0,0,0,3
36807589,1300,2,6,1.23,179,1,1,0,0,0,9
36808690,382,1,3,0.38,0,1,1,0,0,0,5
36810595,597,3,1,0.21,0,1,1,0,0,0,5
36824711,940,5,1,0.13,87,8,1,0,0,0,3
36832674,394,3,0,0.0,87,3,1,0,0,0,9
36833990,72,3,4,0.55,321,3,0,0,1,0,3
36835411,99,2,4,0.48,180,2,0,0,1,0,3
36836145,71,1,4,0.5,365,10,0,0,0,1,6
36837810,451,1,8,0.99,226,2,1,0,0,0,6
36837991,137,1,0,0.0,365,10,0,0,1,0,6
36839136,183,2,17,1.81,280,1,1,0,0,0,3
36841597,49,1,1,0.25,38,16,0,1,0,0,3
36841968,99,1,3,0.59,215,16,0,1,0,0,3
36842168,49,1,1,0.12,215,16,0,1,0,0,3
36842461,49,1,1,0.21,100,16,0,1,0,0,3
36842464,348,2,0,0.0,0,3,1,0,0,0,3
36843028,242,3,7,0.98,332,1,1,0,0,0,6
36843622,299,2,2,0.26,0,3,1,0,0,0,3
36844146,122,1,1,0.1,0,2,0,0,1,0,6
36845264,133,2,0,0.0,0,1,1,0,0,0,3
36845334,138,7,1,0.12,142,2,0,0,1,0,9
36845796,77,2,5,0.63,0,1,0,0,1,0,9
36845837,93,2,10,1.08,90,1,0,0,1,0,3
36845863,149,5,1,0.13,179,13,1,0,0,0,3
36846074,82,2,15,1.55,269,2,0,0,1,0,3
36847328,144,2,0,0.0,365,2,1,0,0,0,3
36847410,448,3,3,0.29,362,1,1,0,0,0,3
36847508,299,2,1,0.16,0,3,1,0,0,0,3
36847678,104,2,18,1.75,0,1,1,0,0,0,6
36866171,553,7,4,0.5,102,2,1,0,0,0,9
36867919,132,8,1,0.12,267,1,1,0,0,0,3
36871886,71,1,1,0.21,364,10,0,0,0,1,6
36874168,737,2,3,0.29,282,9,1,0,0,0,6
36874701,352,1,0,0.0,36,4,0,0,1,0,6
36878563,597,3,1,0.13,0,9,1,0,0,0,9
36880152,492,6,0,0.0,178,8,1,0,0,0,3
36881365,382,2,7,0.88,82,2,1,0,0,0,6
36885911,352,2,0,0.0,51,2,1,0,0,0,6
36902914,61,7,0,0.0,0,1,0,0,1,0,3
36903111,181,2,2,0.59,365,9,1,0,0,0,6
36903977,751,2,3,0.37,1,1,1,0,0,0,6
36905470,653,2,3,0.39,355,6,1,0,0,0,3
36906655,122,3,1,0.34,0,6,0,0,0,1,3
36908490,189,1,0,0.0,1,9,1,0,0,0,6
36908599,302,1,1,0.12,362,1,1,0,0,0,6
36914233,160,1,24,2.39,364,1,1,0,0,0,3
36914358,66,10,1,0.14,359,1,0,0,1,0,9
36915337,531,5,0,0.0,365,2,1,0,0,0,3
36915415,148,2,6,0.75,364,1,1,0,0,0,6
36915578,72,30,0,0.0,362,1,0,0,1,0,3
36915926,71,1,1,0.1,365,10,0,0,0,1,6
36917297,166,2,23,2.33,317,1,1,0,0,0,3
36918508,600,1,2,0.25,174,1,0,0,1,0,5
36927221,49,2,17,1.94,0,11,0,0,1,0,3
36928416,49,2,14,1.91,76,11,0,0,1,0,3
36931609,88,1,0,0.0,363,1,1,0,0,0,3
36933441,178,3,1,0.17,1,9,1,0,0,0,6
36934269,247,2,3,0.39,365,9,1,0,0,0,6
36945473,72,3,2,0.21,29,5,0,0,1,0,9
36945795,121,3,6,0.75,365,3,0,0,1,0,6
36962745,148,4,5,0.53,180,3,1,0,0,0,6
36964340,94,4,25,2.59,75,4,1,0,0,0,3
36966125,275,2,0,0.0,90,1,1,0,0,0,6
36970957,724,4,1,0.13,298,16,1,0,0,0,9
36976268,352,2,3,0.45,365,2,1,0,0,0,6
36978777,99,1,0,0.0,179,2,0,0,1,0,6
36985350,77,1,2,0.2,93,2,0,0,1,0,3
36997631,55,18,1,0.21,365,4,0,0,1,0,3
37006242,210,2,0,0.0,242,2,1,0,0,0,3
37006992,199,3,9,1.41,92,1,1,0,0,0,9
37007304,198,1,3,0.38,360,1,0,0,1,0,9
37008526,94,2,2,0.25,179,2,0,0,1,0,3
37009394,286,4,10,0.99,5,1,1,0,0,0,6
37014646,299,2,3,0.39,88,1,0,0,1,0,9
37014751,297,5,0,0.0,0,6,1,0,0,0,3
37017579,1499,2,1,0.18,0,1,1,0,0,0,9
37018000,121,10,0,0.0,365,3,0,0,1,0,3
37018857,1499,3,0,0.0,362,1,1,0,0,0,9
37020238,389,1,0,0.0,180,1,0,0,1,0,0
37021103,148,1,4,0.56,179,1,0,0,1,0,8
37026020,597,3,0,0.0,357,12,1,0,0,0,3
37038367,220,5,3,0.38,365,2,1,0,0,0,6
37044756,93,1,2,0.26,365,1,0,0,1,0,3
37044955,77,2,0,0.0,329,1,1,0,0,0,3
37046155,44,18,1,0.11,0,1,0,0,1,0,3
37046261,570,3,1,0.13,324,27,1,0,0,0,3
37047480,570,3,0,0.0,131,27,1,0,0,0,9
37047761,188,1,2,0.25,0,2,0,0,1,0,3
37049837,625,3,0,0.0,352,27,1,0,0,0,3
37050418,730,3,1,0.13,359,27,1,0,0,0,3
37051139,260,3,0,0.0,220,27,1,0,0,0,3
37051488,89,3,0,0.0,0,1,1,0,0,0,8
37052315,352,3,1,0.11,146,10,1,0,0,0,6
37052527,93,2,1,0.23,178,3,0,0,1,0,3
37052921,470,3,0,0.0,359,27,1,0,0,0,3
37053819,121,2,1,0.11,365,1,1,0,0,0,6
37054053,151,2,2,0.25,364,2,1,0,0,0,2
37054849,1349,3,0,0.0,359,27,1,0,0,0,3
37055346,97,3,2,0.26,364,3,1,0,0,0,3
37056084,198,1,2,0.25,362,1,1,0,0,0,6
37071189,127,3,21,2.66,365,1,1,0,0,0,9
37078269,249,15,7,0.88,365,1,1,0,0,0,9
37078698,65,1,11,1.08,178,1,0,0,1,0,2
37079542,985,5,0,0.0,0,1,1,0,0,0,9
37080644,199,2,13,1.66,119,24,1,0,0,0,3
37082135,597,3,0,0.0,365,27,1,0,0,0,3
37082919,509,3,0,0.0,220,27,1,0,0,0,3
37083114,157,2,9,1.0,365,1,1,0,0,0,3
37083623,570,3,0,0.0,220,27,1,0,0,0,9
37084657,830,3,0,0.0,220,27,1,0,0,0,9
37085539,149,3,2,0.26,239,3,1,0,0,0,3
37086386,597,3,0,0.0,0,2,0,0,1,0,3
37086627,154,3,1,0.3,83,3,1,0,0,0,3
37087527,132,2,14,1.58,365,8,0,1,0,0,6
37087626,122,1,0,0.0,0,1,0,0,0,1,5
37089953,81,1,0,0.0,365,1,0,0,1,0,0
37090390,122,5,0,0.0,90,4,1,0,0,0,9
37092940,160,2,21,2.89,251,2,1,0,0,0,3
37095061,99,30,4,0.43,89,9,0,0,1,0,6
37095555,61,15,36,3.91,20,1,0,0,1,0,3
37112090,151,1,1,0.1,0,1,0,0,1,0,6
37112716,1501,1,0,0.0,60,1,0,0,1,0,6
37117570,127,7,6,0.59,0,28,1,0,0,0,9
37118555,400,3,0,0.0,359,1,0,0,1,0,6
37119097,70,1,4,0.51,365,14,0,1,0,0,8
37121511,348,2,3,0.38,0,1,1,0,0,0,6
37121797,382,5,0,0.0,0,28,1,0,0,0,3
37123055,103,1,0,0.0,179,1,0,0,1,0,5
37123144,149,3,3,0.34,0,1,1,0,0,0,3
37126171,126,3,3,0.99,365,2,1,0,0,0,6
37127755,299,4,0,0.0,266,8,0,0,1,0,3
37127817,448,3,0,0.0,359,16,1,0,0,0,3
37142231,55,2,9,1.04,85,1,0,0,1,0,8
37143602,281,5,0,0.0,0,2,0,0,1,0,3
37146152,382,7,0,0.0,364,9,1,0,0,0,9
37147599,302,4,0,0.0,362,1,1,0,0,0,5
37150693,702,2,9,1.12,0,1,1,0,0,0,6
37152242,498,1,0,0.0,30,15,1,0,0,0,3
37153140,148,2,12,1.2,76,2,1,0,0,0,6
37153157,50,3,16,1.73,195,1,0,0,1,0,3
37154160,379,2,12,1.42,348,1,1,0,0,0,3
37154864,94,2,7,0.79,0,2,0,0,1,0,6
37155131,302,2,6,0.77,356,1,1,0,0,0,9
37155411,374,2,21,2.7,331,2,1,0,0,0,3
37156862,258,3,10,1.12,23,1,1,0,0,0,6
37174809,680,1,10,1.28,251,2,1,0,0,0,3
37174860,299,2,0,0.0,177,1,1,0,0,0,3
37176457,50,1,1,0.17,90,2,0,0,0,1,3
37177970,76,1,7,0.72,0,2,0,0,1,0,3
37180546,498,1,7,0.84,0,5,1,0,0,0,3
37180913,116,1,38,3.96,0,1,0,0,1,0,3
37181033,210,2,13,1.42,122,1,1,0,0,0,3
37182498,149,3,0,0.0,0,22,1,0,0,0,3
37182570,299,3,2,0.63,165,1,1,0,0,0,3
37182924,149,2,0,0.0,0,1,0,0,1,0,3
37183564,171,3,1,0.21,0,22,1,0,0,0,9
37183942,680,3,0,0.0,0,22,1,0,0,0,3
37184680,178,1,0,0.0,362,1,0,0,1,0,6
37188332,880,3,3,0.37,90,1,1,0,0,0,5
37189447,548,1,3,0.38,0,5,1,0,0,0,3
37189542,1001,2,3,0.35,0,5,1,0,0,0,3
37198044,181,2,7,0.88,275,1,1,0,0,0,3
37199598,551,5,0,0.0,180,1,1,0,0,0,6
37199637,529,3,16,1.62,0,1,1,0,0,0,5
37200137,351,2,24,2.98,1,1,1,0,0,0,9
37203367,93,30,1,0.34,358,4,0,0,1,0,9
37204619,620,7,0,0.0,0,22,1,0,0,0,3
37205558,183,7,0,0.0,0,22,1,0,0,0,3
37208067,500,1,1,0.21,179,1,0,0,1,0,5
37209115,121,1,11,1.2,296,1,0,0,1,0,6
37210354,100,3,0,0.0,354,2,1,0,0,0,3
37211147,162,3,3,0.39,0,1,1,0,0,0,3
37213371,170,2,3,0.38,12,1,1,0,0,0,6
37213570,149,2,10,1.27,86,2,1,0,0,0,3
37213868,92,2,18,2.05,2,1,1,0,0,0,3
37215883,500,2,2,0.25,363,1,1,0,0,0,6
37216123,550,1,1,0.29,90,1,0,0,1,0,3
37220647,440,7,0,0.0,297,1,0,0,1,0,6
37235160,271,2,3,0.67,0,3,1,0,0,0,6
37240944,192,2,11,1.37,65,1,1,0,0,0,6
37244080,398,3,0,0.0,0,10,1,0,0,0,3
37246923,902,10,1,0.24,180,2,1,0,0,0,3
37247242,221,2,2,0.4,337,1,1,0,0,0,6
37250077,148,1,0,0.0,363,1,0,0,0,1,1
37251623,199,3,2,0.26,0,1,1,0,0,0,6
37253426,177,2,12,1.41,326,1,1,0,0,0,3
37256742,39,1,0,0.0,0,1,0,0,0,1,0
37258407,302,2,1,0.12,365,2,1,0,0,0,6
37258425,852,5,15,1.65,113,3,1,0,0,0,6
37260230,121,2,2,0.26,55,1,1,0,0,0,3
37263914,335,2,12,1.55,178,1,1,0,0,0,9
37266847,121,2,2,0.3,365,4,0,0,1,0,6
37275578,198,2,11,1.12,90,6,0,1,0,0,6
37276197,159,7,2,0.29,221,2,1,0,0,0,6
37276480,470,3,0,0.0,209,1,1,0,0,0,3
37276654,126,2,17,1.76,90,6,1,0,0,0,6
37276676,200,1,8,0.84,1,15,1,0,0,0,6
37282996,352,1,10,1.09,364,15,1,0,0,0,6
37283418,188,7,0,0.0,0,22,1,0,0,0,3
37284932,398,2,1,0.13,356,15,1,0,0,0,9
37286803,210,2,9,1.13,0,3,1,0,0,0,6
37287167,550,2,1,0.12,28,1,0,0,1,0,5
37288231,703,3,1,0.15,0,1,1,0,0,0,3
37288444,304,1,2,0.6,175,1,1,0,0,0,3
37289101,918,2,0,0.0,282,3,1,0,0,0,6
37289410,100,2,8,1.03,170,5,1,0,0,0,3
37289899,60,2,0,0.0,364,12,0,0,0,1,9
37290367,198,1,0,0.0,365,3,0,0,0,1,6
37290415,1001,2,6,0.73,52,2,0,0,1,0,3
37292926,401,2,3,0.38,90,1,1,0,0,0,6
37295222,171,5,2,0.26,90,4,1,0,0,0,3
37296857,92,1,1,0.33,0,2,0,0,1,0,6
37297428,181,3,11,1.17,113,1,1,0,0,0,9
37298160,59,1,0,0.0,1,1,0,0,1,0,8
37317907,299,2,6,0.78,119,24,1,0,0,0,9
37325750,149,7,0,0.0,0,22,1,0,0,0,3
37325775,299,5,3,0.48,0,1,1,0,0,0,6
37326510,149,2,1,0.11,0,22,1,0,0,0,3
37327098,151,2,0,0.0,144,1,0,0,1,0,7
37329724,183,2,17,1.81,90,1,1,0,0,0,3
37331144,111,1,18,1.84,318,2,1,0,0,0,3
37349345,600,2,0,0.0,2,22,1,0,0,0,9
37349577,453,2,10,1.21,96,1,1,0,0,0,3
37350665,802,2,20,2.31,0,1,1,0,0,0,6
37350871,199,30,7,0.79,8,1,1,0,0,0,3
37352190,299,3,3,0.39,0,1,1,0,0,0,6
37354528,288,3,16,1.8,357,5,1,0,0,0,3
37355171,198,2,6,0.69,268,2,1,0,0,0,6
37356451,132,2,0,0.0,365,4,0,0,1,0,6
37359053,550,1,1,0.13,174,2,0,0,1,0,6
37360175,166,5,0,0.0,180,28,1,0,0,0,3
37360396,254,2,5,0.64,270,1,1,0,0,0,9
37361708,148,2,1,0.14,87,1,1,0,0,0,5
37378684,70,2,19,2.34,2,2,0,0,1,0,3
37384340,199,1,1,0.13,0,22,0,0,1,0,6
37392062,786,1,0,0.0,139,6,0,1,0,0,6
37395991,148,2,23,2.42,163,1,1,0,0,0,6
37397017,269,3,1,0.13,179,1,1,0,0,0,5
37397160,160,1,10,1.03,0,22,1,0,0,0,6
37397237,99,2,0,0.0,89,2,0,0,1,0,3
37399230,149,3,3,0.32,358,1,1,0,0,0,3
37402685,302,2,4,0.51,153,22,1,0,0,0,3
37403072,100,1,4,0.44,1,1,0,0,1,0,3
37411267,390,2,33,3.59,52,1,1,0,0,0,9
37417060,448,3,28,2.92,173,1,1,0,0,0,9
37427422,249,3,0,0.0,365,1,1,0,0,0,3
37427822,630,2,10,1.09,238,1,1,0,0,0,6
37429956,1040,6,0,0.0,179,8,1,0,0,0,3
37430792,221,6,17,1.98,115,1,1,0,0,0,9
37431169,61,4,2,0.21,112,1,0,0,1,0,3
37432111,198,2,10,1.12,174,1,1,0,0,0,5
37442822,72,1,5,0.63,0,2,1,0,0,0,6
37445992,149,3,2,0.26,0,1,1,0,0,0,3
37450519,247,4,5,0.94,269,1,1,0,0,0,3
37452299,211,2,1,0.16,267,1,1,0,0,0,0
37453702,149,2,5,0.65,180,1,1,0,0,0,9
37454824,227,1,3,0.38,345,1,1,0,0,0,3
37460283,94,3,12,1.29,345,7,1,0,0,0,3
37460734,451,3,0,0.0,365,16,1,0,0,0,6
37460822,160,1,1,0.16,0,1,1,0,0,0,3
37462889,93,1,4,0.5,179,3,1,0,0,0,6
37477425,148,1,0,0.0,173,2,0,0,1,0,6
37478272,247,3,0,0.0,363,2,0,0,1,0,6
37478813,210,2,8,0.96,212,1,1,0,0,0,3
37479221,88,3,0,0.0,362,4,1,0,0,0,6
37480303,401,3,1,0.13,365,1,0,0,1,0,5
37483228,99,2,3,0.37,83,2,0,0,1,0,5
37484988,137,2,3,0.37,360,1,0,0,1,0,5
37488872,82,1,0,0.0,179,2,0,0,1,0,8
37490782,442,1,1,0.11,3,6,0,0,1,0,3
37490942,220,7,1,0.11,173,1,1,0,0,0,6
37491456,92,2,0,0.0,24,1,0,0,1,0,5
37494700,66,15,11,1.38,79,1,1,0,0,0,3
37496051,352,2,0,0.0,90,1,1,0,0,0,6
37496184,59,1,7,0.77,360,1,0,0,1,0,4
37496963,599,2,4,0.5,180,1,1,0,0,0,6
37497180,138,5,8,0.84,0,5,1,0,0,0,3
37497579,43,1,2,0.44,362,1,0,0,1,0,8
37510404,103,2,37,3.95,51,1,1,0,0,0,6
37517333,100,1,1,0.11,0,1,1,0,0,0,3
37522281,72,3,1,0.12,0,1,1,0,0,0,8
37524260,54,2,0,0.0,365,14,0,0,1,0,8
37525295,199,4,1,0.13,365,1,0,0,1,0,3
37526910,198,2,2,0.26,180,1,1,0,0,0,5
37526913,99,1,19,2.31,142,1,1,0,0,0,5
37527196,321,3,2,0.26,88,6,1,0,0,0,9
37528165,332,1,0,0.0,0,6,0,0,1,0,3
37528475,498,1,31,3.37,339,3,1,0,0,0,3
37528842,299,5,1,0.33,28,2,1,0,0,0,9
37529130,332,1,0,0.0,3,6,0,0,1,0,3
37529349,664,1,0,0.0,0,6,0,0,1,0,3
37529565,104,3,13,1.62,96,5,1,0,0,0,3
37529600,166,1,1,0.1,0,6,0,0,1,0,3
37535076,144,4,2,0.21,365,1,1,0,0,0,3
37535546,352,1,2,0.46,365,1,1,0,0,0,3
37536919,122,1,0,0.0,0,2,0,0,1,0,1
37549124,199,2,0,0.0,358,3,1,0,0,0,3
37551863,71,2,10,1.26,10,2,0,0,1,0,3
37553457,302,2,3,0.37,30,2,0,0,1,0,6
37554635,121,2,3,0.38,365,3,0,0,1,0,5
37557770,133,2,41,4.47,34,1,1,0,0,0,3
37558033,55,3,0,0.0,0,1,0,0,1,0,3
37560100,199,2,1,0.13,177,2,0,0,1,0,9
37560527,72,2,0,0.0,0,1,0,0,1,0,3
37562174,72,1,0,0.0,0,1,0,0,1,0,3
37563429,188,3,0,0.0,266,8,1,0,0,0,3
37563702,183,1,9,1.36,267,1,0,0,1,0,3
37563853,133,1,0,0.0,0,22,1,0,0,0,3
37566682,138,2,1,0.18,89,2,0,0,1,0,3
37567270,365,5,5,1.04,0,1,1,0,0,0,9
37568464,162,2,12,1.36,90,1,1,0,0,0,6
37570914,302,2,2,0.22,35,1,1,0,0,0,6
37571090,77,2,2,0.26,178,1,0,0,1,0,3
37571441,451,1,1,0.33,364,24,1,0,0,0,6
37579435,702,5,1,0.21,365,3,1,0,0,0,3
37581654,299,2,5,0.64,0,1,1,0,0,0,6
37586133,122,3,1,0.13,0,2,0,0,0,1,3
37586886,352,2,5,0.59,363,3,1,0,0,0,6
37587045,188,5,0,0.0,179,13,1,0,0,0,3
37587187,110,3,8,1.01,359,2,1,0,0,0,6
37588293,88,2,23,2.57,118,1,1,0,0,0,3
37589195,249,7,9,0.99,157,6,1,0,0,0,9
37591400,99,2,4,0.5,179,2,0,0,1,0,5
37592730,121,1,2,0.25,365,1,0,0,1,0,6
37594343,130,7,10,1.14,56,2,1,0,0,0,6
37597354,199,5,0,0.0,365,6,1,0,0,0,3
37599525,394,3,3,0.38,59,3,0,0,1,0,2
37603377,420,2,4,0.47,215,2,1,0,0,0,3
37605686,302,1,3,0.37,0,1,0,0,1,0,6
37619383,140,2,2,0.26,0,9,0,0,1,0,3
37620466,183,3,4,0.5,0,2,1,0,0,0,3
37620880,551,2,4,0.51,1,2,1,0,0,0,3
37620923,113,1,6,0.74,365,1,0,0,1,0,6
37621499,297,1,28,3.21,241,1,1,0,0,0,5
37630511,247,3,0,0.0,30,2,0,0,1,0,6
37634759,89,1,0,0.0,0,2,0,0,1,0,1
37637820,159,7,0,0.0,180,3,1,0,0,0,0
37653198,103,1,0,0.0,29,3,0,0,1,0,5
37653378,1993,2,0,0.0,0,25,1,0,0,0,9
37659062,77,3,0,0.0,0,5,0,0,1,0,3
37670531,160,1,40,4.32,115,6,1,0,0,0,3
37673229,299,4,0,0.0,244,2,1,0,0,0,3
37675519,103,3,1,0.21,2,1,1,0,0,0,3
37678097,390,1,1,0.13,365,24,1,0,0,0,6
37679921,183,2,6,0.95,0,3,1,0,0,0,3
37683235,167,1,1,0.15,365,3,0,0,1,0,5
